hex_id,h3_index,effective_start_date,effective_end_date,jp_district,boundary_vintage,assignment_method,assignment_status,boundary_source_url
2256,89489e243abffff,2022-01-01,,JP1,2022-present,hex_point_on_surface,assigned,https://gis.wilco.org/arcgis/rest/services/public/adopted_county_precincts/MapServer/0/query?where=1%3D1&outFields=PCT_NUMBER&returnGeometry=true&outSR=4326&f=geojson
2257,89489e243afffff,2022-01-01,,JP1,2022-present,hex_point_on_surface,assigned,https://gis.wilco.org/arcgis/rest/services/public/adopted_county_precincts/MapServer/0/query?where=1%3D1&outFields=PCT_NUMBER&returnGeometry=true&outSR=4326&f=geojson
2258,89489e243b3ffff,2022-01-01,,JP1,2022-present,hex_point_on_surface,assigned,https://gis.wilco.org/arcgis/rest/services/public/adopted_county_precincts/MapServer/0/query?where=1%3D1&outFields=PCT_NUMBER&returnGeometry=true&outSR=4326&f=geojson
2259,89489e243b7ffff,2022-01-01,,JP1,2022-present,hex_point_on_surface,assigned,https://gis.wilco.org/arcgis/rest/services/public/adopted_county_precincts/MapServer/0/query?where=1%3D1&outFields=PCT_NUMBER&returnGeometry=true&outSR=4326&f=geojson
2260,89489e243bbffff,2022-01-01,,JP1,2022-present,hex_point_on_surface,assigned,https://gis.wilco.org/arcgis/rest/services/public/adopted_county_precincts/MapServer/0/query?where=1%3D1&outFields=PCT_NUMBER&returnGeometry=true&outSR=4326&f=geojson
2261,89489e243c3ffff,2022-01-01,,JP1,2022-present,hex_point_on_surface,assigned,https://gis.wilco.org/arcgis/rest/services/public/adopted_county_precincts/MapServer/0/query?where=1%3D1&outFields=PCT_NUMBER&returnGeometry=true&outSR=4326&f=geojson
2262,89489e243c7ffff,2022-01-01,,JP1,2022-present,hex_point_on_surface,assigned,https://gis.wilco.org/arcgis/rest/services/public/adopted_county_precincts/MapServer/0/query?where=1%3D1&outFields=PCT_NUMBER&returnGeometry=true&outSR=4326&f=geojson
2263,89489e243cbffff,2022-01-01,,JP1,2022-present,hex_point_on_surface,assigned,https://gis.wilco.org/arcgis/rest/services/public/adopted_county_precincts/MapServer/0/query?where=1%3D1&outFields=PCT_NUMBER&returnGeometry=true&outSR=4326&f=geojson
2264,89489e243cfffff,2022-01-01,,JP1,2022-present,hex_point_on_surface,assigned,https://gis.wilco.org/arcgis/rest/services/public/adopted_county_precincts/MapServer/0/query?where=1%3D1&outFields=PCT_NUMBER&returnGeometry=true&outSR=4326&f=geojson
2265,89489e243d3ffff,2022-01-01,,JP1,2022-present,hex_point_on_surface,assigned,https://gis.wilco.org/arcgis/rest/services/public/adopted_county_precincts/MapServer/0/query?where=1%3D1&outFields=PCT_NUMBER&returnGeometry=true&outSR=4326&f=geojson
2266,89489e243d7ffff,2022-01-01,,JP1,2022-present,hex_point_on_surface,assigned,https://gis.wilco.org/arcgis/rest/services/public/adopted_county_precincts/MapServer/0/query?where=1%3D1&outFields=PCT_NUMBER&returnGeometry=true&outSR=4326&f=geojson
2267,89489e243dbffff,2022-01-01,,JP1,2022-present,hex_point_on_surface,assigned,https://gis.wilco.org/arcgis/rest/services/public/adopted_county_precincts/MapServer/0/query?where=1%3D1&outFields=PCT_NUMBER&returnGeometry=true&outSR=4326&f=geojson
2318,89489e24507ffff,2022-01-01,,JP1,2022-present,hex_point_on_surface,assigned,https://gis.wilco.org/arcgis/rest/services/public/adopted_county_precincts/MapServer/0/query?where=1%3D1&outFields=PCT_NUMBER&returnGeometry=true&outSR=4326&f=geojson
2320,89489e2450fffff,2022-01-01,,JP1,2022-present,hex_point_on_surface,assigned,https://gis.wilco.org/arcgis/rest/services/public/adopted_county_precincts/MapServer/0/query?where=1%3D1&outFields=PCT_NUMBER&returnGeometry=true&outSR=4326&f=geojson
2324,89489e24523ffff,2022-01-01,,JP1,2022-present,hex_point_on_surface,assigned,https://gis.wilco.org/arcgis/rest/services/public/adopted_county_precincts/MapServer/0/query?where=1%3D1&outFields=PCT_NUMBER&returnGeometry=true&outSR=4326&f=geojson
2325,89489e24527ffff,2022-01-01,,JP1,2022-present,hex_point_on_surface,assigned,https://gis.wilco.org/arcgis/rest/services/public/adopted_county_precincts/MapServer/0/query?where=1%3D1&outFields=PCT_NUMBER&returnGeometry=true&outSR=4326&f=geojson
2326,89489e2452bffff,2022-01-01,,JP1,2022-present,hex_point_on_surface,assigned,https://gis.wilco.org/arcgis/rest/services/public/adopted_county_precincts/MapServer/0/query?where=1%3D1&outFields=PCT_NUMBER&returnGeometry=true&outSR=4326&f=geojson
2327,89489e2452fffff,2022-01-01,,JP1,2022-present,hex_point_on_surface,assigned,https://gis.wilco.org/arcgis/rest/services/public/adopted_county_precincts/MapServer/0/query?where=1%3D1&outFields=PCT_NUMBER&returnGeometry=true&outSR=4326&f=geojson
2328,89489e24533ffff,2022-01-01,,JP1,2022-present,hex_point_on_surface,assigned,https://gis.wilco.org/arcgis/rest/services/public/adopted_county_precincts/MapServer/0/query?where=1%3D1&outFields=PCT_NUMBER&returnGeometry=true&outSR=4326&f=geojson
2329,89489e24537ffff,2022-01-01,,JP1,2022-present,hex_point_on_surface,assigned,https://gis.wilco.org/arcgis/rest/services/public/adopted_county_precincts/MapServer/0/query?where=1%3D1&outFields=PCT_NUMBER&returnGeometry=true&outSR=4326&f=geojson
2330,89489e2453bffff,2022-01-01,,JP1,2022-present,hex_point_on_surface,assigned,https://gis.wilco.org/arcgis/rest/services/public/adopted_county_precincts/MapServer/0/query?where=1%3D1&outFields=PCT_NUMBER&returnGeometry=true&outSR=4326&f=geojson
2332,89489e24547ffff,2022-01-01,,JP1,2022-present,hex_point_on_surface,assigned,https://gis.wilco.org/arcgis/rest/services/public/adopted_county_precincts/MapServer/0/query?where=1%3D1&outFields=PCT_NUMBER&returnGeometry=true&outSR=4326&f=geojson
2334,89489e2454fffff,2022-01-01,,JP1,2022-present,hex_point_on_surface,assigned,https://gis.wilco.org/arcgis/rest/services/public/adopted_county_precincts/MapServer/0/query?where=1%3D1&outFields=PCT_NUMBER&returnGeometry=true&outSR=4326&f=geojson
2338,89489e24563ffff,2022-01-01,,JP1,2022-present,hex_point_on_surface,assigned,https://gis.wilco.org/arcgis/rest/services/public/adopted_county_precincts/MapServer/0/query?where=1%3D1&outFields=PCT_NUMBER&returnGeometry=true&outSR=4326&f=geojson
2339,89489e24567ffff,2022-01-01,,JP1,2022-present,hex_point_on_surface,assigned,https://gis.wilco.org/arcgis/rest/services/public/adopted_county_precincts/MapServer/0/query?where=1%3D1&outFields=PCT_NUMBER&returnGeometry=true&outSR=4326&f=geojson
2340,89489e2456bffff,2022-01-01,,JP1,2022-present,hex_point_on_surface,assigned,https://gis.wilco.org/arcgis/rest/services/public/adopted_county_precincts/MapServer/0/query?where=1%3D1&outFields=PCT_NUMBER&returnGeometry=true&outSR=4326&f=geojson
2341,89489e24573ffff,2022-01-01,,JP1,2022-present,hex_point_on_surface,assigned,https://gis.wilco.org/arcgis/rest/services/public/adopted_county_precincts/MapServer/0/query?where=1%3D1&outFields=PCT_NUMBER&returnGeometry=true&outSR=4326&f=geojson
2342,89489e24577ffff,2022-01-01,,JP1,2022-present,hex_point_on_surface,assigned,https://gis.wilco.org/arcgis/rest/services/public/adopted_county_precincts/MapServer/0/query?where=1%3D1&outFields=PCT_NUMBER&returnGeometry=true&outSR=4326&f=geojson
2343,89489e2457bffff,2022-01-01,,JP1,2022-present,hex_point_on_surface,assigned,https://gis.wilco.org/arcgis/rest/services/public/adopted_county_precincts/MapServer/0/query?where=1%3D1&outFields=PCT_NUMBER&returnGeometry=true&outSR=4326&f=geojson
2351,89489e245a3ffff,2022-01-01,,JP1,2022-present,hex_point_on_surface,assigned,https://gis.wilco.org/arcgis/rest/services/public/adopted_county_precincts/MapServer/0/query?where=1%3D1&outFields=PCT_NUMBER&returnGeometry=true&outSR=4326&f=geojson
2353,89489e245abffff,2022-01-01,,JP1,2022-present,hex_point_on_surface,assigned,https://gis.wilco.org/arcgis/rest/services/public/adopted_county_precincts/MapServer/0/query?where=1%3D1&outFields=PCT_NUMBER&returnGeometry=true&outSR=4326&f=geojson
2354,89489e245afffff,2022-01-01,,JP1,2022-present,hex_point_on_surface,assigned,https://gis.wilco.org/arcgis/rest/services/public/adopted_county_precincts/MapServer/0/query?where=1%3D1&outFields=PCT_NUMBER&returnGeometry=true&outSR=4326&f=geojson
2414,89489e24803ffff,2022-01-01,,JP1,2022-present,hex_point_on_surface,assigned,https://gis.wilco.org/arcgis/rest/services/public/adopted_county_precincts/MapServer/0/query?where=1%3D1&outFields=PCT_NUMBER&returnGeometry=true&outSR=4326&f=geojson
2415,89489e24807ffff,2022-01-01,,JP1,2022-present,hex_point_on_surface,assigned,https://gis.wilco.org/arcgis/rest/services/public/adopted_county_precincts/MapServer/0/query?where=1%3D1&outFields=PCT_NUMBER&returnGeometry=true&outSR=4326&f=geojson
2416,89489e2480bffff,2022-01-01,,JP1,2022-present,hex_point_on_surface,assigned,https://gis.wilco.org/arcgis/rest/services/public/adopted_county_precincts/MapServer/0/query?where=1%3D1&outFields=PCT_NUMBER&returnGeometry=true&outSR=4326&f=geojson
2417,89489e2480fffff,2022-01-01,,JP1,2022-present,hex_point_on_surface,assigned,https://gis.wilco.org/arcgis/rest/services/public/adopted_county_precincts/MapServer/0/query?where=1%3D1&outFields=PCT_NUMBER&returnGeometry=true&outSR=4326&f=geojson
2418,89489e24813ffff,2022-01-01,,JP1,2022-present,hex_point_on_surface,assigned,https://gis.wilco.org/arcgis/rest/services/public/adopted_county_precincts/MapServer/0/query?where=1%3D1&outFields=PCT_NUMBER&returnGeometry=true&outSR=4326&f=geojson
2419,89489e24817ffff,2022-01-01,,JP1,2022-present,hex_point_on_surface,assigned,https://gis.wilco.org/arcgis/rest/services/public/adopted_county_precincts/MapServer/0/query?where=1%3D1&outFields=PCT_NUMBER&returnGeometry=true&outSR=4326&f=geojson
2420,89489e2481bffff,2022-01-01,,JP1,2022-present,hex_point_on_surface,assigned,https://gis.wilco.org/arcgis/rest/services/public/adopted_county_precincts/MapServer/0/query?where=1%3D1&outFields=PCT_NUMBER&returnGeometry=true&outSR=4326&f=geojson
2421,89489e24823ffff,2022-01-01,,JP1,2022-present,hex_point_on_surface,assigned,https://gis.wilco.org/arcgis/rest/services/public/adopted_county_precincts/MapServer/0/query?where=1%3D1&outFields=PCT_NUMBER&returnGeometry=true&outSR=4326&f=geojson
2422,89489e24827ffff,2022-01-01,,JP1,2022-present,hex_point_on_surface,assigned,https://gis.wilco.org/arcgis/rest/services/public/adopted_county_precincts/MapServer/0/query?where=1%3D1&outFields=PCT_NUMBER&returnGeometry=true&outSR=4326&f=geojson
2423,89489e2482bffff,2022-01-01,,JP1,2022-present,hex_point_on_surface,assigned,https://gis.wilco.org/arcgis/rest/services/public/adopted_county_precincts/MapServer/0/query?where=1%3D1&outFields=PCT_NUMBER&returnGeometry=true&outSR=4326&f=geojson
2424,89489e2482fffff,2022-01-01,,JP1,2022-present,hex_point_on_surface,assigned,https://gis.wilco.org/arcgis/rest/services/public/adopted_county_precincts/MapServer/0/query?where=1%3D1&outFields=PCT_NUMBER&returnGeometry=true&outSR=4326&f=geojson
2425,89489e24833ffff,2022-01-01,,JP1,2022-present,hex_point_on_surface,assigned,https://gis.wilco.org/arcgis/rest/services/public/adopted_county_precincts/MapServer/0/query?where=1%3D1&outFields=PCT_NUMBER&returnGeometry=true&outSR=4326&f=geojson
2426,89489e24837ffff,2022-01-01,,JP1,2022-present,hex_point_on_surface,assigned,https://gis.wilco.org/arcgis/rest/services/public/adopted_county_precincts/MapServer/0/query?where=1%3D1&outFields=PCT_NUMBER&returnGeometry=true&outSR=4326&f=geojson
2427,89489e2483bffff,2022-01-01,,JP1,2022-present,hex_point_on_surface,assigned,https://gis.wilco.org/arcgis/rest/services/public/adopted_county_precincts/MapServer/0/query?where=1%3D1&outFields=PCT_NUMBER&returnGeometry=true&outSR=4326&f=geojson
2428,89489e24843ffff,2022-01-01,,JP1,2022-present,hex_point_on_surface,assigned,https://gis.wilco.org/arcgis/rest/services/public/adopted_county_precincts/MapServer/0/query?where=1%3D1&outFields=PCT_NUMBER&returnGeometry=true&outSR=4326&f=geojson
2429,89489e24847ffff,2022-01-01,,JP1,2022-present,hex_point_on_surface,assigned,https://gis.wilco.org/arcgis/rest/services/public/adopted_county_precincts/MapServer/0/query?where=1%3D1&outFields=PCT_NUMBER&returnGeometry=true&outSR=4326&f=geojson
2430,89489e2484bffff,2022-01-01,,JP1,2022-present,hex_point_on_surface,assigned,https://gis.wilco.org/arcgis/rest/services/public/adopted_county_precincts/MapServer/0/query?where=1%3D1&outFields=PCT_NUMBER&returnGeometry=true&outSR=4326&f=geojson
2431,89489e2484fffff,2022-01-01,,JP1,2022-present,hex_point_on_surface,assigned,https://gis.wilco.org/arcgis/rest/services/public/adopted_county_precincts/MapServer/0/query?where=1%3D1&outFields=PCT_NUMBER&returnGeometry=true&outSR=4326&f=geojson
2432,89489e24853ffff,2022-01-01,,JP1,2022-present,hex_point_on_surface,assigned,https://gis.wilco.org/arcgis/rest/services/public/adopted_county_precincts/MapServer/0/query?where=1%3D1&outFields=PCT_NUMBER&returnGeometry=true&outSR=4326&f=geojson
2433,89489e24857ffff,2022-01-01,,JP1,2022-present,hex_point_on_surface,assigned,https://gis.wilco.org/arcgis/rest/services/public/adopted_county_precincts/MapServer/0/query?where=1%3D1&outFields=PCT_NUMBER&returnGeometry=true&outSR=4326&f=geojson
2434,89489e2485bffff,2022-01-01,,JP1,2022-present,hex_point_on_surface,assigned,https://gis.wilco.org/arcgis/rest/services/public/adopted_county_precincts/MapServer/0/query?where=1%3D1&outFields=PCT_NUMBER&returnGeometry=true&outSR=4326&f=geojson
2435,89489e24863ffff,2022-01-01,,JP3,2022-present,hex_point_on_surface,assigned,https://gis.wilco.org/arcgis/rest/services/public/adopted_county_precincts/MapServer/0/query?where=1%3D1&outFields=PCT_NUMBER&returnGeometry=true&outSR=4326&f=geojson
2436,89489e24867ffff,2022-01-01,,JP1,2022-present,hex_point_on_surface,assigned,https://gis.wilco.org/arcgis/rest/services/public/adopted_county_precincts/MapServer/0/query?where=1%3D1&outFields=PCT_NUMBER&returnGeometry=true&outSR=4326&f=geojson
2437,89489e2486bffff,2022-01-01,,JP3,2022-present,hex_point_on_surface,assigned,https://gis.wilco.org/arcgis/rest/services/public/adopted_county_precincts/MapServer/0/query?where=1%3D1&outFields=PCT_NUMBER&returnGeometry=true&outSR=4326&f=geojson
2438,89489e2486fffff,2022-01-01,,JP3,2022-present,hex_point_on_surface,assigned,https://gis.wilco.org/arcgis/rest/services/public/adopted_county_precincts/MapServer/0/query?where=1%3D1&outFields=PCT_NUMBER&returnGeometry=true&outSR=4326&f=geojson
2439,89489e24873ffff,2022-01-01,,JP1,2022-present,hex_point_on_surface,assigned,https://gis.wilco.org/arcgis/rest/services/public/adopted_county_precincts/MapServer/0/query?where=1%3D1&outFields=PCT_NUMBER&returnGeometry=true&outSR=4326&f=geojson
2440,89489e24877ffff,2022-01-01,,JP1,2022-present,hex_point_on_surface,assigned,https://gis.wilco.org/arcgis/rest/services/public/adopted_county_precincts/MapServer/0/query?where=1%3D1&outFields=PCT_NUMBER&returnGeometry=true&outSR=4326&f=geojson
2441,89489e2487bffff,2022-01-01,,JP1,2022-present,hex_point_on_surface,assigned,https://gis.wilco.org/arcgis/rest/services/public/adopted_county_precincts/MapServer/0/query?where=1%3D1&outFields=PCT_NUMBER&returnGeometry=true&outSR=4326&f=geojson
2442,89489e24883ffff,2022-01-01,,JP1,2022-present,hex_point_on_surface,assigned,https://gis.wilco.org/arcgis/rest/services/public/adopted_county_precincts/MapServer/0/query?where=1%3D1&outFields=PCT_NUMBER&returnGeometry=true&outSR=4326&f=geojson
2443,89489e24887ffff,2022-01-01,,JP1,2022-present,hex_point_on_surface,assigned,https://gis.wilco.org/arcgis/rest/services/public/adopted_county_precincts/MapServer/0/query?where=1%3D1&outFields=PCT_NUMBER&returnGeometry=true&outSR=4326&f=geojson
2444,89489e2488bffff,2022-01-01,,JP1,2022-present,hex_point_on_surface,assigned,https://gis.wilco.org/arcgis/rest/services/public/adopted_county_precincts/MapServer/0/query?where=1%3D1&outFields=PCT_NUMBER&returnGeometry=true&outSR=4326&f=geojson
2445,89489e2488fffff,2022-01-01,,JP1,2022-present,hex_point_on_surface,assigned,https://gis.wilco.org/arcgis/rest/services/public/adopted_county_precincts/MapServer/0/query?where=1%3D1&outFields=PCT_NUMBER&returnGeometry=true&outSR=4326&f=geojson
2446,89489e24893ffff,2022-01-01,,JP1,2022-present,hex_point_on_surface,assigned,https://gis.wilco.org/arcgis/rest/services/public/adopted_county_precincts/MapServer/0/query?where=1%3D1&outFields=PCT_NUMBER&returnGeometry=true&outSR=4326&f=geojson
2447,89489e24897ffff,2022-01-01,,JP1,2022-present,hex_point_on_surface,assigned,https://gis.wilco.org/arcgis/rest/services/public/adopted_county_precincts/MapServer/0/query?where=1%3D1&outFields=PCT_NUMBER&returnGeometry=true&outSR=4326&f=geojson
2448,89489e2489bffff,2022-01-01,,JP1,2022-present,hex_point_on_surface,assigned,https://gis.wilco.org/arcgis/rest/services/public/adopted_county_precincts/MapServer/0/query?where=1%3D1&outFields=PCT_NUMBER&returnGeometry=true&outSR=4326&f=geojson
2449,89489e248a3ffff,2022-01-01,,JP1,2022-present,hex_point_on_surface,assigned,https://gis.wilco.org/arcgis/rest/services/public/adopted_county_precincts/MapServer/0/query?where=1%3D1&outFields=PCT_NUMBER&returnGeometry=true&outSR=4326&f=geojson
2450,89489e248a7ffff,2022-01-01,,JP1,2022-present,hex_point_on_surface,assigned,https://gis.wilco.org/arcgis/rest/services/public/adopted_county_precincts/MapServer/0/query?where=1%3D1&outFields=PCT_NUMBER&returnGeometry=true&outSR=4326&f=geojson
2451,89489e248abffff,2022-01-01,,JP1,2022-present,hex_point_on_surface,assigned,https://gis.wilco.org/arcgis/rest/services/public/adopted_county_precincts/MapServer/0/query?where=1%3D1&outFields=PCT_NUMBER&returnGeometry=true&outSR=4326&f=geojson
2452,89489e248afffff,2022-01-01,,JP1,2022-present,hex_point_on_surface,assigned,https://gis.wilco.org/arcgis/rest/services/public/adopted_county_precincts/MapServer/0/query?where=1%3D1&outFields=PCT_NUMBER&returnGeometry=true&outSR=4326&f=geojson
2453,89489e248b3ffff,2022-01-01,,JP1,2022-present,hex_point_on_surface,assigned,https://gis.wilco.org/arcgis/rest/services/public/adopted_county_precincts/MapServer/0/query?where=1%3D1&outFields=PCT_NUMBER&returnGeometry=true&outSR=4326&f=geojson
2454,89489e248b7ffff,2022-01-01,,JP1,2022-present,hex_point_on_surface,assigned,https://gis.wilco.org/arcgis/rest/services/public/adopted_county_precincts/MapServer/0/query?where=1%3D1&outFields=PCT_NUMBER&returnGeometry=true&outSR=4326&f=geojson
2455,89489e248bbffff,2022-01-01,,JP1,2022-present,hex_point_on_surface,assigned,https://gis.wilco.org/arcgis/rest/services/public/adopted_county_precincts/MapServer/0/query?where=1%3D1&outFields=PCT_NUMBER&returnGeometry=true&outSR=4326&f=geojson
